episode,timestep,reward
3724,372500,-10.5872
3729,373000,-12.146
3734,373500,-9.6335
3739,374000,-11.2669
3744,374500,-16.1984
3749,375000,-13.4249
3754,375500,-9.5426
3759,376000,-10.3997
3764,376500,-12.3762
3769,377000,-14.1458
3774,377500,-11.9165
3779,378000,-11.9733
3784,378500,-12.1111
3789,379000,-14.427
3794,379500,-9.1963
3799,380000,-10.1243
3804,380500,-11.8295
3809,381000,-11.7792
3814,381500,-11.6989
3819,382000,-11.6864
3824,382500,-10.3981
3829,383000,-15.4765
3834,383500,-12.2583
3839,384000,-10.9465
3844,384500,-12.44
3849,385000,-10.727
3854,385500,-7.9892
3859,386000,-11.9728
3864,386500,-16.0172
3869,387000,-13.7343
3874,387500,-11.6077
3879,388000,-12.7424
3884,388500,-10.3515
3889,389000,-8.9068
3894,389500,-11.4139
3899,390000,-12.2714
3904,390500,-13.0514
3909,391000,-10.2825
3914,391500,-10.5706
3919,392000,-11.6576
3924,392500,-9.4795
3929,393000,-9.9073
3934,393500,-11.148
3939,394000,-9.2476
3944,394500,-10.128
3949,395000,-15.1178
3954,395500,-9.4095
3959,396000,-12.7319
3964,396500,-9.8144
3969,397000,-11.5801
3974,397500,-9.8756
3979,398000,-11.6465
3984,398500,-11.2423
3989,399000,-12.5053
3994,399500,-11.8523
3999,400000,-9.3846
4004,400500,-11.8322
4009,401000,-10.0257
4014,401500,-10.6806
4019,402000,-10.6022
4024,402500,-8.5251
4029,403000,-12.8118
4034,403500,-10.1179
4039,404000,-13.3203
4044,404500,-8.8988
4049,405000,-10.9636
4054,405500,-10.8127
4059,406000,-9.5703
4064,406500,-9.123
4069,407000,-12.3085
4074,407500,-9.0083
4079,408000,-9.6262
4084,408500,-10.889
4089,409000,-8.3871
4094,409500,-10.2166
4099,410000,-11.5917
4104,410500,-10.8891
4109,411000,-10.9362
4114,411500,-10.7546
4119,412000,-9.911
4124,412500,-12.2102
4129,413000,-8.5154
4134,413500,-9.7882
4139,414000,-9.3149
4144,414500,-9.489
4149,415000,-8.7789
4154,415500,-9.6575
4159,416000,-11.0375
4164,416500,-10.2642
4169,417000,-10.4939
4174,417500,-11.6997
4179,418000,-9.1638
4184,418500,-10.5382
4189,419000,-10.9201
4194,419500,-10.1219
4199,420000,-11.835
4204,420500,-10.4938
4209,421000,-9.3216
4214,421500,-9.8855
4219,422000,-11.6539
4224,422500,-9.6037
4229,423000,-9.2604
4234,423500,-10.0203
4239,424000,-10.3753
4244,424500,-9.4413
4249,425000,-9.9285
4254,425500,-10.1252
4259,426000,-10.6315
4264,426500,-10.0411
4269,427000,-8.8262
4274,427500,-11.8826
4279,428000,-12.0557
4284,428500,-8.1206
4289,429000,-9.9915
4294,429500,-9.9179
4299,430000,-10.8334
4304,430500,-10.3543
4309,431000,-10.1497
4314,431500,-10.6433
4319,432000,-9.061
4324,432500,-12.0269
4329,433000,-10.7163
4334,433500,-10.0802
4339,434000,-13.9262
4344,434500,-10.9606
4349,435000,-11.4039
4354,435500,-9.6566
4359,436000,-10.4787
4364,436500,-12.1974
4369,437000,-9.8359
4374,437500,-10.0065
4379,438000,-9.4226
4384,438500,-9.5668
4389,439000,-8.9765
4394,439500,-11.2846
4399,440000,-8.7949
4404,440500,-11.1735
4409,441000,-11.549
4414,441500,-10.4586
4419,442000,-11.0373
4424,442500,-10.8262
4429,443000,-10.0495
4434,443500,-9.6817
4439,444000,-10.7068
4444,444500,-10.9783
4449,445000,-9.7258
4454,445500,-9.789
4459,446000,-9.012
4464,446500,-9.6089
4469,447000,-10.3699
4474,447500,-10.6612
4479,448000,-12.012
4484,448500,-10.8897
4489,449000,-11.7595
4494,449500,-11.8848
4499,450000,-10.3227
4504,450500,-12.8113
4509,451000,-11.9731
4514,451500,-12.7164
4519,452000,-11.0327
4524,452500,-12.3911
4529,453000,-10.275
4534,453500,-9.9539
4539,454000,-10.2418
4544,454500,-10.7425
4549,455000,-9.7957
4554,455500,-9.93
4559,456000,-11.0802
4564,456500,-9.4995
4569,457000,-11.1385
4574,457500,-9.8319
4579,458000,-9.7729
4584,458500,-10.7247
4589,459000,-10.3188
4594,459500,-10.8988
4599,460000,-9.6592
4604,460500,-9.0944
4609,461000,-9.0478
4614,461500,-9.6626
4619,462000,-8.6757
4624,462500,-8.4951
4629,463000,-11.5413
4634,463500,-10.6955
4639,464000,-9.4074
4644,464500,-11.8189
4649,465000,-9.0648
4654,465500,-10.7951
4659,466000,-9.8152
4664,466500,-11.1397
4669,467000,-9.9378
4674,467500,-10.592
4679,468000,-10.8543
4684,468500,-10.9302
4689,469000,-9.7561
4694,469500,-10.8969
4699,470000,-11.8869
4704,470500,-9.2672
4709,471000,-9.2983
4714,471500,-9.3953
4719,472000,-11.7341
4724,472500,-11.5009
4729,473000,-9.4317
4734,473500,-10.0149
4739,474000,-10.2078
4744,474500,-10.3245
4749,475000,-10.0938
4754,475500,-12.3323
4759,476000,-9.5841
4764,476500,-9.7731
4769,477000,-11.1174
4774,477500,-9.6427
4779,478000,-8.5086
4784,478500,-11.9398
4789,479000,-9.5989
4794,479500,-10.5455
4799,480000,-10.1301
4804,480500,-9.1136
4809,481000,-9.4791
4814,481500,-11.325
4819,482000,-10.0554
4824,482500,-10.145
4829,483000,-12.3156
4834,483500,-10.042
4839,484000,-10.1666
4844,484500,-12.1405
4849,485000,-9.2718
4854,485500,-11.0031
4859,486000,-11.9976
4864,486500,-13.4362
4869,487000,-9.7237
4874,487500,-9.4305
4879,488000,-9.9084
4884,488500,-8.9869
4889,489000,-10.5737
4894,489500,-11.5813
4899,490000,-9.4833
4904,490500,-9.124
